GANTRYID,VEHICLEPLATE,VEHICLETYPE,TRANSTIME
G004,闽E87934_0,B1,04/06/2022 10:52:09
G005,闽E87934_0,B1,04/06/2022 10:53:26
G006,闽E87934_0,B1,04/06/2022 10:56:17
G007,闽E87934_0,B1,04/06/2022 10:57:49
G008,闽E87934_0,B1,04/06/2022 11:01:22
G009,闽E87934_0,B1,04/06/2022 11:03:20
G010,闽E87934_0,B1,04/06/2022 11:07:15
G011,闽E87934_0,B1,04/06/2022 11:09:23
G001,粤Z98358_1,B1,02/06/2022 18:14:00
G002,粤Z98358_1,B1,02/06/2022 18:15:03
G003,粤Z98358_1,B1,02/06/2022 18:16:48
G004,粤Z98358_1,B1,02/06/2022 18:21:38
G005,粤Z98358_1,B1,02/06/2022 18:23:34
G006,粤Z98358_1,B1,02/06/2022 18:31:38
G007,粤Z98358_1,B1,02/06/2022 18:34:30
G008,粤Z98358_1,B1,02/06/2022 18:39:03
G009,粤Z98358_1,B1,02/06/2022 18:42:28
G010,粤Z98358_1,B1,02/06/2022 18:48:01
G011,粤Z98358_1,B1,02/06/2022 18:50:12
G007,粤Z98358_1,B1,03/06/2022 19:49:00
G008,粤Z98358_1,B1,03/06/2022 19:56:35
G009,粤Z98358_1,B1,03/06/2022 19:59:32
G001,粤Z98358_1,B1,04/06/2022 14:44:00
G002,粤Z98358_1,B1,04/06/2022 14:44:44
G003,粤Z98358_1,B1,04/06/2022 14:46:16
G004,粤Z98358_1,B1,04/06/2022 14:48:17
G005,粤Z98358_1,B1,04/06/2022 14:49:36
G006,粤Z98358_1,B1,04/06/2022 14:53:42
G007,粤Z98358_1,B1,04/06/2022 14:55:15
G008,粤Z98358_1,B1,04/06/2022 14:58:32
G009,粤Z98358_1,B1,04/06/2022 15:01:11
G007,粤K65484_2,B1,01/06/2022 19:41:00
G008,粤K65484_2,B1,01/06/2022 19:49:10
G009,粤K65484_2,B1,01/06/2022 19:52:13
G010,粤K65484_2,B1,01/06/2022 19:58:35
G011,粤K65484_2,B1,01/06/2022 20:02:10
G001,粤K65484_2,B1,02/06/2022 14:26:00
G002,粤K65484_2,B1,02/06/2022 14:27:25
G003,粤K65484_2,B1,02/06/2022 14:28:15
G004,粤K65484_2,B1,02/06/2022 14:30:20
G005,粤K65484_2,B1,02/06/2022 14:31:56
G006,粤K65484_2,B1,02/06/2022 14:35:20
G007,粤K65484_2,B1,02/06/2022 14:37:03
G008,粤K65484_2,B1,02/06/2022 14:46:27
G009,粤K65484_2,B1,02/06/2022 14:48:13
G010,粤K65484_2,B1,02/06/2022 14:57:39
G011,粤K65484_2,B1,02/06/2022 14:59:01
G006,粤K65484_2,B1,03/06/2022 17:56:00
G004,粤K65484_2,B1,04/06/2022 16:38:00
G005,粤K65484_2,B1,04/06/2022 16:39:37
G006,粤K65484_2,B1,04/06/2022 16:43:46
G007,粤K65484_2,B1,04/06/2022 16:45:25
G008,粤K65484_2,B1,04/06/2022 16:49:15
G001,沪M70508_0,B3,01/06/2022 16:37:00
G002,沪M70508_0,B3,01/06/2022 16:38:01
G003,沪M70508_0,B3,01/06/2022 16:39:12
G004,沪M70508_0,B3,01/06/2022 16:41:28
G005,沪M70508_0,B3,01/06/2022 16:42:40
G006,沪M70508_0,B3,01/06/2022 16:47:42
G007,沪M70508_0,B3,01/06/2022 16:50:00
G008,沪M70508_0,B3,01/06/2022 16:53:27
G009,沪M70508_0,B3,01/06/2022 16:55:30
G010,沪M70508_0,B3,01/06/2022 17:02:51
G011,沪M70508_0,B3,01/06/2022 17:04:55
G008,沪M70508_0,B3,02/06/2022 12:53:00
G009,沪M70508_0,B3,02/06/2022 12:54:31
G010,沪M70508_0,B3,02/06/2022 12:58:57
G006,沪M70508_0,B3,03/06/2022 08:02:00
G007,沪M70508_0,B3,03/06/2022 08:07:02
G008,沪M70508_0,B3,03/06/2022 08:11:10
G002,闽J17608_2,B3,01/06/2022 17:27:00
G003,闽J17608_2,B3,01/06/2022 17:29:42
G004,闽J17608_2,B3,01/06/2022 17:33:10
G005,闽J17608_2,B3,01/06/2022 17:34:53
G006,闽J17608_2,B3,01/06/2022 17:39:22
G007,闽J17608_2,B3,01/06/2022 17:43:21
G008,闽J17608_2,B3,01/06/2022 17:51:19
G009,闽J17608_2,B3,01/06/2022 17:53:44
G010,闽J17608_2,B3,01/06/2022 18:08:13
G011,闽J17608_2,B3,01/06/2022 18:10:29
G009,闽J17608_2,B3,02/06/2022 09:58:00
G010,闽J17608_2,B3,02/06/2022 10:02:34
G008,闽J17608_2,B3,03/06/2022 10:57:00
G009,闽J17608_2,B3,03/06/2022 10:59:27
G003,川F13649_1,B1,01/06/2022 10:18:00
G004,川F13649_1,B1,01/06/2022 10:19:47
G005,川F13649_1,B1,01/06/2022 10:21:49
G006,川F13649_1,B1,01/06/2022 10:25:18
G007,川F13649_1,B1,01/06/2022 10:27:16
G008,川F13649_1,B1,01/06/2022 10:30:30
G004,川F13649_1,B1,02/06/2022 09:51:00
G005,川F13649_1,B1,02/06/2022 09:52:58
G001,川F13649_1,B1,03/06/2022 07:33:00
G002,川F13649_1,B1,03/06/2022 07:35:04
G003,川F13649_1,B1,03/06/2022 07:36:18
G004,川F13649_1,B1,03/06/2022 07:38:33
G005,川F13649_1,B1,03/06/2022 07:43:51
G006,川F13649_1,B1,03/06/2022 07:52:50
G007,川F13649_1,B1,03/06/2022 07:55:34
G008,川F13649_1,B1,03/06/2022 08:03:31
G009,川F13649_1,B1,03/06/2022 08:08:10
G010,川F13649_1,B1,03/06/2022 08:19:23
G011,川F13649_1,B1,03/06/2022 08:22:33
G005,粤S72136_2,B1,03/06/2022 16:38:00
G006,粤S72136_2,B1,03/06/2022 16:41:45
G007,粤S72136_2,B1,03/06/2022 16:43:24
G008,粤S72136_2,B1,03/06/2022 16:49:22
G009,粤S72136_2,B1,03/06/2022 16:51:08
G010,粤S72136_2,B1,03/06/2022 16:56:39
G001,苏H32896_0,T1,01/06/2022 14:00:00
G002,苏H32896_0,T1,01/06/2022 14:01:03
G003,苏H32896_0,T1,01/06/2022 14:02:03
G004,苏H32896_0,T1,01/06/2022 14:04:36
G005,苏H32896_0,T1,01/06/2022 14:08:02
G006,苏H32896_0,T1,01/06/2022 14:11:11
G007,苏H32896_0,T1,01/06/2022 14:12:54
G008,苏H32896_0,T1,01/06/2022 14:15:42
G009,苏H32896_0,T1,01/06/2022 14:18:47
G010,苏H32896_0,T1,01/06/2022 14:22:21
G011,苏H32896_0,T1,01/06/2022 14:23:37
G010,苏H32896_0,T1,02/06/2022 17:03:00
G011,苏H32896_0,T1,02/06/2022 17:06:48
G001,苏H32896_0,T1,03/06/2022 09:34:00
G002,苏H32896_0,T1,03/06/2022 09:35:44
G003,苏H32896_0,T1,03/06/2022 09:38:23
G004,苏H32896_0,T1,03/06/2022 09:42:33
G005,苏H32896_0,T1,03/06/2022 09:44:38
G004,苏H32896_0,T1,04/06/2022 03:37:00
G005,苏H32896_0,T1,04/06/2022 03:38:29
G006,苏H32896_0,T1,04/06/2022 03:41:34
G007,苏H32896_0,T1,04/06/2022 03:43:14
G008,苏H32896_0,T1,04/06/2022 03:45:38
G009,苏H32896_0,T1,04/06/2022 03:47:27
G010,苏H32896_0,T1,04/06/2022 03:52:32
G001,鲁J89245_0,B2,02/06/2022 15:33:00
G002,鲁J89245_0,B2,02/06/2022 15:33:55
G003,鲁J89245_0,B2,02/06/2022 15:35:01
G004,鲁J89245_0,B2,02/06/2022 15:36:56
G005,鲁J89245_0,B2,02/06/2022 15:38:22
G006,鲁J89245_0,B2,02/06/2022 15:42:15
G007,鲁J89245_0,B2,02/06/2022 15:43:46
G008,鲁J89245_0,B2,02/06/2022 15:48:04
G009,鲁J89245_0,B2,02/06/2022 15:52:42
G010,鲁J89245_0,B2,03/06/2022 10:37:00
G011,鲁J89245_0,B2,03/06/2022 10:38:50
G001,鲁J89245_0,B2,04/06/2022 19:43:00
G002,鲁J89245_0,B2,04/06/2022 19:44:05
G003,鲁J89245_0,B2,04/06/2022 19:45:45
G004,鲁J89245_0,B2,04/06/2022 19:48:05
G005,鲁J89245_0,B2,04/06/2022 19:50:26
G006,鲁J89245_0,B2,04/06/2022 19:59:41
G007,鲁J89245_0,B2,04/06/2022 20:02:16
G008,鲁J89245_0,B2,04/06/2022 20:06:08
G009,鲁J89245_0,B2,04/06/2022 20:08:04
G010,鲁J89245_0,B2,04/06/2022 20:11:51
G011,鲁J89245_0,B2,04/06/2022 20:13:24
G004,浙Q99143_0,B2,02/06/2022 18:43:00
G005,浙Q99143_0,B2,02/06/2022 18:45:47
G006,浙Q99143_0,B2,02/06/2022 18:55:54
G007,浙Q99143_0,B2,02/06/2022 18:59:46
G005,粤A70997_0,B1,01/06/2022 18:24:00
G006,粤A70997_0,B1,01/06/2022 18:29:48
G007,粤A70997_0,B1,01/06/2022 18:33:33
G008,粤A70997_0,B1,01/06/2022 18:42:12
G009,粤A70997_0,B1,01/06/2022 18:44:40
G010,粤A70997_0,B1,01/06/2022 18:55:37
G011,粤A70997_0,B1,01/06/2022 18:58:12
G006,粤A70997_0,B1,02/06/2022 17:48:00
G007,粤A70997_0,B1,02/06/2022 17:50:08
G008,粤A70997_0,B1,02/06/2022 17:59:28
G009,粤A70997_0,B1,02/06/2022 18:02:11
G008,闽Y33481_0,T1,02/06/2022 10:42:00
G009,闽Y33481_0,T1,02/06/2022 10:43:57
G010,闽Y33481_0,T1,02/06/2022 10:46:59
G011,闽Y33481_0,T1,02/06/2022 10:50:10
G006,闽Y33481_0,T1,03/06/2022 09:17:00
G008,闽Y33481_0,T1,04/06/2022 22:13:00
G009,闽Y33481_0,T1,04/06/2022 22:15:07
G001,粤E09617_1,B2,04/06/2022 07:17:00
G002,粤E09617_1,B2,04/06/2022 07:18:22
G003,粤E09617_1,B2,04/06/2022 07:20:03
G004,粤E09617_1,B2,04/06/2022 07:22:44
G005,粤E09617_1,B2,04/06/2022 07:24:42
G006,粤E09617_1,B2,04/06/2022 07:30:30
G007,粤E09617_1,B2,04/06/2022 07:33:32
G008,粤E09617_1,B2,04/06/2022 07:37:46
G009,粤E09617_1,B2,04/06/2022 07:40:23
G010,粤E09617_1,B2,04/06/2022 07:49:27
G011,粤E09617_1,B2,04/06/2022 07:51:27
G005,渝T61116_1,B1,01/06/2022 17:08:00
G006,渝T61116_1,B1,01/06/2022 17:13:00
G007,渝T61116_1,B1,01/06/2022 17:15:09
G008,渝T61116_1,B1,01/06/2022 17:20:35
G009,渝T61116_1,B1,01/06/2022 17:24:50
G001,渝T61116_1,B1,03/06/2022 12:39:00
G002,渝T61116_1,B1,03/06/2022 12:39:46
G003,渝T61116_1,B1,03/06/2022 12:41:10
G004,渝T61116_1,B1,03/06/2022 12:43:23
G005,渝T61116_1,B1,03/06/2022 12:44:37
G006,渝T61116_1,B1,03/06/2022 12:47:31
G007,渝T61116_1,B1,03/06/2022 12:49:29
G008,渝T61116_1,B1,03/06/2022 12:53:31
G009,渝T61116_1,B1,03/06/2022 12:55:18
G010,渝T61116_1,B1,03/06/2022 12:59:06
G011,渝T61116_1,B1,03/06/2022 13:00:59
G007,渝T61116_1,B1,04/06/2022 14:38:00
G008,渝T61116_1,B1,04/06/2022 14:40:41
G009,渝T61116_1,B1,04/06/2022 14:42:47
G004,川M08263_2,T2,01/06/2022 10:31:00
G005,川M08263_2,T2,01/06/2022 10:32:28
G006,川M08263_2,T2,01/06/2022 10:36:16
G010,川M08263_2,T2,02/06/2022 07:06:00
G011,川M08263_2,T2,02/06/2022 07:10:01
G003,川M08263_2,T2,03/06/2022 08:52:00
G004,川M08263_2,T2,03/06/2022 08:54:10
G005,川M08263_2,T2,03/06/2022 08:56:06
G006,川M08263_2,T2,03/06/2022 09:06:30
G007,川M08263_2,T2,03/06/2022 09:10:46
G008,川M08263_2,T2,03/06/2022 09:17:07
G004,川M08263_2,T2,04/06/2022 10:55:00
G005,川M08263_2,T2,04/06/2022 10:56:14
G001,沪Q04342_0,B2,01/06/2022 09:58:00
G002,沪Q04342_0,B2,01/06/2022 09:59:46
G003,沪Q04342_0,B2,01/06/2022 10:01:56
G004,沪Q04342_0,B2,01/06/2022 10:03:44
G005,沪Q04342_0,B2,01/06/2022 10:06:12
G006,沪Q04342_0,B2,01/06/2022 10:09:35
G007,沪Q04342_0,B2,01/06/2022 10:11:21
G008,沪Q04342_0,B2,01/06/2022 10:17:57
G009,沪Q04342_0,B2,01/06/2022 10:21:00
G010,沪Q04342_0,B2,01/06/2022 10:26:09
G011,沪Q04342_0,B2,01/06/2022 10:28:01
G008,沪Q04342_0,B2,04/06/2022 19:13:00
G009,沪Q04342_0,B2,04/06/2022 19:14:53
G008,鲁B16809_2,T3,01/06/2022 09:25:00
G009,鲁B16809_2,T3,01/06/2022 09:28:51
G010,鲁B16809_2,T3,01/06/2022 09:39:58
G011,鲁B16809_2,T3,01/06/2022 09:44:06
G009,鲁B16809_2,T3,03/06/2022 17:35:00
G010,鲁B16809_2,T3,03/06/2022 17:45:53
G011,鲁B16809_2,T3,03/06/2022 17:48:27
G005,鲁B16809_2,T3,04/06/2022 08:15:00
G006,鲁B16809_2,T3,04/06/2022 08:22:18
G007,鲁B16809_2,T3,04/06/2022 08:25:12
G008,鲁B16809_2,T3,04/06/2022 08:28:57
G009,鲁B16809_2,T3,04/06/2022 08:32:29
G010,鲁B16809_2,T3,04/06/2022 08:39:46
G011,鲁B16809_2,T3,04/06/2022 08:41:47
G001,浙D98389_0,B1,01/06/2022 19:51:00
G002,浙D98389_0,B1,01/06/2022 19:53:01
G003,浙D98389_0,B1,01/06/2022 19:55:10
G004,浙D98389_0,B1,01/06/2022 19:57:40
G005,浙D98389_0,B1,01/06/2022 20:01:56
G006,浙D98389_0,B1,01/06/2022 20:06:07
G007,浙D98389_0,B1,01/06/2022 20:07:40
G008,浙D98389_0,B1,01/06/2022 20:10:13
G009,浙D98389_0,B1,01/06/2022 20:12:43
G010,浙D98389_0,B1,01/06/2022 20:16:18
G011,浙D98389_0,B1,01/06/2022 20:18:09
G005,浙D98389_0,B1,02/06/2022 19:34:00
G006,浙D98389_0,B1,02/06/2022 19:40:18
G007,浙D98389_0,B1,02/06/2022 19:43:22
G008,浙D98389_0,B1,02/06/2022 19:48:06
G009,浙D98389_0,B1,02/06/2022 19:50:43
G001,浙D98389_0,B1,04/06/2022 10:17:00
G002,浙D98389_0,B1,04/06/2022 10:18:29
G003,浙D98389_0,B1,04/06/2022 10:19:32
G004,浙D98389_0,B1,04/06/2022 10:21:21
G005,浙D98389_0,B1,04/06/2022 10:22:36
G001,渝L02464_2,B1,01/06/2022 18:23:00
G002,渝L02464_2,B1,01/06/2022 18:24:59
G003,渝L02464_2,B1,01/06/2022 18:27:58
G004,渝L02464_2,B1,01/06/2022 18:31:35
G005,渝L02464_2,B1,01/06/2022 18:34:52
G006,渝L02464_2,B1,01/06/2022 18:41:41
G007,渝L02464_2,B1,01/06/2022 18:43:51
G008,渝L02464_2,B1,01/06/2022 18:52:25
G009,渝L02464_2,B1,01/06/2022 18:56:03
G010,渝L02464_2,B1,01/06/2022 19:04:26
G011,渝L02464_2,B1,01/06/2022 19:06:26
G009,渝L02464_2,B1,02/06/2022 07:00:00
G010,渝L02464_2,B1,02/06/2022 07:05:07
G011,渝L02464_2,B1,02/06/2022 07:08:26
G001,渝L02464_2,B1,03/06/2022 08:27:00
G002,渝L02464_2,B1,03/06/2022 08:28:53
G003,渝L02464_2,B1,03/06/2022 08:30:45
G004,渝L02464_2,B1,03/06/2022 08:33:20
G005,渝L02464_2,B1,03/06/2022 08:35:42
G006,渝L02464_2,B1,03/06/2022 08:46:30
G007,渝L02464_2,B1,03/06/2022 08:48:32
G008,渝L02464_2,B1,03/06/2022 08:54:42
G009,渝L02464_2,B1,03/06/2022 08:57:44
G010,渝L02464_2,B1,03/06/2022 09:09:30
G011,渝L02464_2,B1,03/06/2022 09:12:08
G005,渝L02464_2,B1,04/06/2022 13:22:00
G006,渝L02464_2,B1,04/06/2022 13:27:27
G007,渝L02464_2,B1,04/06/2022 13:29:12
G008,渝L02464_2,B1,04/06/2022 13:32:28
G009,渝L02464_2,B1,04/06/2022 13:34:32
G010,渝L02464_2,B1,04/06/2022 13:38:10
G011,渝L02464_2,B1,04/06/2022 13:39:59
G002,鲁D04782_2,B2,03/06/2022 06:49:00
G003,鲁D04782_2,B2,03/06/2022 06:50:00
G004,鲁D04782_2,B2,03/06/2022 06:52:15
G005,鲁D04782_2,B2,03/06/2022 06:55:00
G006,鲁D04782_2,B2,03/06/2022 06:57:32
G007,鲁D04782_2,B2,03/06/2022 07:00:29
G008,鲁D04782_2,B2,03/06/2022 07:04:26
G009,鲁D04782_2,B2,03/06/2022 07:06:18
G004,粤W89575_2,B2,01/06/2022 19:16:00
G005,粤W89575_2,B2,01/06/2022 19:18:46
G001,粤W89575_2,B2,02/06/2022 09:12:00
G002,粤W89575_2,B2,02/06/2022 09:13:48
G003,粤W89575_2,B2,02/06/2022 09:16:30
G004,粤W89575_2,B2,02/06/2022 09:20:07
G005,粤W89575_2,B2,02/06/2022 09:22:29
G006,粤W89575_2,B2,02/06/2022 09:28:27
G007,粤W89575_2,B2,02/06/2022 09:32:33
G008,粤W89575_2,B2,02/06/2022 09:41:25
G003,粤W89575_2,B2,04/06/2022 18:06:00
G004,粤W89575_2,B2,04/06/2022 18:09:05
G005,粤W89575_2,B2,04/06/2022 18:10:43
G005,沪T14774_1,B1,01/06/2022 07:51:00
G006,沪T14774_1,B1,01/06/2022 07:56:25
G007,沪T14774_1,B1,01/06/2022 07:58:27
G008,沪T14774_1,B1,01/06/2022 08:03:50
G009,沪T14774_1,B1,01/06/2022 08:07:07
G006,沪T14774_1,B1,03/06/2022 08:58:00
G007,沪T14774_1,B1,03/06/2022 08:59:49
G008,沪T14774_1,B1,03/06/2022 09:04:19
G010,沪R60560_0,T1,01/06/2022 07:09:00
G011,沪R60560_0,T1,01/06/2022 07:11:21
G005,沪R60560_0,T1,02/06/2022 17:23:00
G006,沪R60560_0,T1,02/06/2022 17:28:02
G007,沪R60560_0,T1,02/06/2022 17:31:22
G008,沪R60560_0,T1,02/06/2022 17:37:56
G002,沪R60560_0,T1,04/06/2022 01:12:00
G003,沪R60560_0,T1,04/06/2022 01:13:04
G004,沪R60560_0,T1,04/06/2022 01:15:22
G005,沪R60560_0,T1,04/06/2022 01:16:39
G001,浙F82797_0,B1,01/06/2022 14:09:00
G002,浙F82797_0,B1,01/06/2022 14:10:54
G003,浙F82797_0,B1,01/06/2022 14:11:58
G004,浙F82797_0,B1,01/06/2022 14:13:35
G005,浙F82797_0,B1,01/06/2022 14:15:36
G006,浙F82797_0,B1,01/06/2022 14:19:35
G007,浙F82797_0,B1,01/06/2022 14:21:21
G008,浙F82797_0,B1,01/06/2022 14:24:56
G009,浙F82797_0,B1,01/06/2022 14:27:18
G010,浙F82797_0,B1,01/06/2022 14:30:11
G011,浙F82797_0,B1,01/06/2022 14:31:50
G005,浙F82797_0,B1,03/06/2022 08:26:00
G006,浙F82797_0,B1,03/06/2022 08:29:49
G007,浙F82797_0,B1,03/06/2022 08:33:11
G008,浙F82797_0,B1,03/06/2022 08:39:29
G009,浙F82797_0,B1,03/06/2022 08:43:24
G010,浙F82797_0,B1,03/06/2022 08:49:43
G001,浙F82797_0,B1,04/06/2022 18:24:00
G002,浙F82797_0,B1,04/06/2022 18:26:15
G003,浙F82797_0,B1,04/06/2022 18:27:21
G004,浙F82797_0,B1,04/06/2022 18:29:54
G005,浙F82797_0,B1,04/06/2022 18:33:30
G006,浙F82797_0,B1,04/06/2022 18:43:24
G007,浙F82797_0,B1,04/06/2022 18:46:19
G008,浙F82797_0,B1,04/06/2022 18:50:57
G009,浙F82797_0,B1,04/06/2022 18:55:04
G010,浙F82797_0,B1,04/06/2022 19:08:12
G011,浙F82797_0,B1,04/06/2022 19:10:58
G002,闽F85870_0,B3,01/06/2022 16:28:00
G003,闽F85870_0,B3,01/06/2022 16:28:54
G004,闽F85870_0,B3,01/06/2022 16:30:46
G005,闽F85870_0,B3,02/06/2022 17:24:00
G006,闽F85870_0,B3,02/06/2022 17:32:49
G005,闽F85870_0,B3,03/06/2022 17:15:00
G006,闽F85870_0,B3,03/06/2022 17:24:07
G007,闽F85870_0,B3,03/06/2022 17:26:28
G008,闽F85870_0,B3,03/06/2022 17:31:51
G009,闽F85870_0,B3,03/06/2022 17:35:48
G008,粤W34706_2,B2,02/06/2022 13:49:00
G009,粤W34706_2,B2,02/06/2022 13:50:56
G007,粤W34706_2,B2,03/06/2022 10:50:00
G008,粤W34706_2,B2,03/06/2022 10:53:25
G009,粤W34706_2,B2,03/06/2022 10:57:18
G010,粤W34706_2,B2,03/06/2022 11:03:13
G002,粤C58195_0,B3,01/06/2022 11:06:00
G003,粤C58195_0,B3,01/06/2022 11:07:37
G004,粤C58195_0,B3,01/06/2022 11:09:24
G005,粤C58195_0,B3,01/06/2022 11:10:31
G006,粤C58195_0,B3,01/06/2022 11:13:50
G007,粤C58195_0,B3,01/06/2022 11:15:57
G008,粤C58195_0,B3,01/06/2022 11:18:53
G009,粤C58195_0,B3,01/06/2022 11:21:29
G001,粤C58195_0,B3,03/06/2022 19:17:00
G002,粤C58195_0,B3,03/06/2022 19:18:14
G003,粤C58195_0,B3,03/06/2022 19:19:36
G004,粤C58195_0,B3,03/06/2022 19:22:32
G005,粤C58195_0,B3,03/06/2022 19:25:31
G006,粤C58195_0,B3,03/06/2022 19:31:12
G007,粤C58195_0,B3,03/06/2022 19:33:31
G008,粤C58195_0,B3,03/06/2022 19:40:00
G009,粤C58195_0,B3,03/06/2022 19:42:38
G010,粤C58195_0,B3,03/06/2022 19:54:51
G008,粤C58195_0,B3,04/06/2022 15:42:00
G009,粤C58195_0,B3,04/06/2022 15:44:29
G010,粤C58195_0,B3,04/06/2022 15:48:40
G011,粤C58195_0,B3,04/06/2022 15:50:06
G004,川J57655_0,B1,02/06/2022 17:58:00
G005,川J57655_0,B1,02/06/2022 18:00:47
G006,川J57655_0,B1,02/06/2022 18:05:56
G007,川J57655_0,B1,02/06/2022 18:08:40
G008,川J57655_0,B1,02/06/2022 18:16:23
G009,川J57655_0,B1,02/06/2022 18:21:09
G010,川J57655_0,B1,02/06/2022 18:30:25
G005,川J57655_0,B1,03/06/2022 17:25:00
G006,川J57655_0,B1,03/06/2022 17:34:56
G007,川J57655_0,B1,03/06/2022 17:38:46
G008,川J57655_0,B1,03/06/2022 17:43:58
G003,川J57655_0,B1,04/06/2022 15:41:00
G004,川J57655_0,B1,04/06/2022 15:42:59
G005,川J57655_0,B1,04/06/2022 15:44:39
G007,鲁J20038_1,B3,01/06/2022 18:07:00
G008,鲁J20038_1,B3,01/06/2022 18:12:04
G004,鲁J20038_1,B3,02/06/2022 18:23:00
G005,鲁J20038_1,B3,02/06/2022 18:26:27
G006,鲁J20038_1,B3,02/06/2022 18:33:30
G007,鲁J20038_1,B3,02/06/2022 18:35:54
G008,鲁J20038_1,B3,02/06/2022 18:43:54
G009,鲁J20038_1,B3,02/06/2022 18:48:25
G001,鲁J20038_1,B3,03/06/2022 09:12:00
G002,鲁J20038_1,B3,03/06/2022 09:13:28
G003,鲁J20038_1,B3,03/06/2022 09:15:00
G004,鲁J20038_1,B3,03/06/2022 09:18:14
G005,鲁J20038_1,B3,03/06/2022 09:22:51
G006,鲁J20038_1,B3,03/06/2022 09:33:12
G007,鲁J20038_1,B3,03/06/2022 09:37:55
G008,鲁J20038_1,B3,03/06/2022 09:43:20
G009,鲁J20038_1,B3,03/06/2022 09:47:05
G010,鲁J20038_1,B3,03/06/2022 09:57:40
G011,鲁J20038_1,B3,03/06/2022 10:00:11
G001,鲁J20038_1,B3,04/06/2022 09:04:00
G002,鲁J20038_1,B3,04/06/2022 09:05:09
G003,鲁J20038_1,B3,04/06/2022 09:07:50
G004,鲁J20038_1,B3,04/06/2022 09:11:37
G005,鲁J20038_1,B3,04/06/2022 09:14:26
G006,鲁J20038_1,B3,04/06/2022 09:19:12
G007,鲁J20038_1,B3,04/06/2022 09:22:55
G008,鲁J20038_1,B3,04/06/2022 09:30:08
G009,鲁J20038_1,B3,04/06/2022 09:32:46
G010,鲁J20038_1,B3,04/06/2022 09:39:14
G011,鲁J20038_1,B3,04/06/2022 09:41:44
G005,粤U46677_1,B1,04/06/2022 17:55:00
G006,粤U46677_1,B1,04/06/2022 17:59:24
G007,粤U46677_1,B1,04/06/2022 18:03:58
G008,粤U46677_1,B1,04/06/2022 18:08:48
G009,粤U46677_1,B1,04/06/2022 18:11:38
G010,粤U46677_1,B1,04/06/2022 18:29:57
G011,粤U46677_1,B1,04/06/2022 18:31:52
G010,鲁N18133_0,B3,02/06/2022 18:28:00
G011,鲁N18133_0,B3,02/06/2022 18:30:53
G004,粤Y45012_1,B3,02/06/2022 18:57:00
G005,粤Y45012_1,B3,02/06/2022 19:00:44
G001,粤Y45012_1,B3,04/06/2022 14:48:00
G002,粤Y45012_1,B3,04/06/2022 14:48:59
G003,粤Y45012_1,B3,04/06/2022 14:49:53
G004,粤Y45012_1,B3,04/06/2022 14:51:42
G005,粤Y45012_1,B3,04/06/2022 14:53:23
G006,粤Y45012_1,B3,04/06/2022 14:58:15
G007,粤Y45012_1,B3,04/06/2022 14:59:46
G008,粤Y45012_1,B3,04/06/2022 15:03:16
G009,粤Y45012_1,B3,04/06/2022 15:05:21
G010,粤Y45012_1,B3,04/06/2022 15:11:38
G011,粤Y45012_1,B3,04/06/2022 15:14:06
G001,渝T87392_2,T1,01/06/2022 08:45:00
G002,渝T87392_2,T1,01/06/2022 08:46:02
G003,渝T87392_2,T1,01/06/2022 08:47:48
G004,渝T87392_2,T1,01/06/2022 08:50:08
G005,渝T87392_2,T1,01/06/2022 08:54:16
G006,渝T87392_2,T1,01/06/2022 08:59:21
G007,渝T87392_2,T1,01/06/2022 09:03:50
G008,渝T87392_2,T1,01/06/2022 09:08:10
G009,渝T87392_2,T1,01/06/2022 09:11:02
G010,渝T87392_2,T1,01/06/2022 09:19:49
G011,渝T87392_2,T1,01/06/2022 09:22:19
G010,渝T87392_2,T1,03/06/2022 13:31:00
G011,渝T87392_2,T1,03/06/2022 13:32:43
G008,渝T87392_2,T1,04/06/2022 20:36:00
G009,渝T87392_2,T1,04/06/2022 20:38:07
G010,渝T87392_2,T1,04/06/2022 20:49:00
G011,渝T87392_2,T1,04/06/2022 20:53:48
G004,沪T39830_0,B2,01/06/2022 10:52:00
G005,沪T39830_0,B2,01/06/2022 10:53:28
G006,沪T39830_0,B2,01/06/2022 10:56:36
G007,沪T39830_0,B2,01/06/2022 10:58:39
G008,沪T39830_0,B2,01/06/2022 11:01:53
G009,沪T39830_0,B2,01/06/2022 11:03:24
G002,沪T39830_0,B2,02/06/2022 15:28:00
G003,沪T39830_0,B2,02/06/2022 15:30:46
G004,沪T39830_0,B2,02/06/2022 15:32:42
G005,沪T39830_0,B2,02/06/2022 15:34:41
G006,沪T39830_0,B2,02/06/2022 15:37:48
G007,沪T39830_0,B2,02/06/2022 15:39:34
G008,沪T39830_0,B2,02/06/2022 15:42:05
G009,沪T39830_0,B2,02/06/2022 15:43:59
G001,沪T39830_0,B2,03/06/2022 15:54:00
G002,沪T39830_0,B2,03/06/2022 15:54:53
G003,沪T39830_0,B2,03/06/2022 15:56:12
G004,沪T39830_0,B2,03/06/2022 15:58:05
G005,沪T39830_0,B2,03/06/2022 15:59:37
G006,沪T39830_0,B2,03/06/2022 16:03:30
G007,沪T39830_0,B2,03/06/2022 16:05:52
G008,沪T39830_0,B2,03/06/2022 16:10:09
G009,沪T39830_0,B2,03/06/2022 16:12:49
G010,沪T39830_0,B2,03/06/2022 16:17:00
